SUOMEN_HAKSUOMEN_YHD SUOMEN_HA2 SUOMEN_J_L	SAAMEN_HAKSAAMEN_YHD  SAAMEN_TAI  SAAMEN_RIN  ESIMERKIT JA MUITA HAKUSANAAN LIITTYVIÄ SANOJA  	SAAMEN_HAK	SUOMEN_HAK	SAAMEN_RIN	ESIMERKIT JA MUITA HAKUSANAAN LIITTYVIÄ SANOJA	SAAMEN_YHD	SUOMEN_YHD	SAAMEN_TAI	SUOMEN_HA2	SUOMEN_J_L
velttosara  Carex laxa	viä'Luluhtee        	viä'Lu	veltto			luhtee	sara			Carex laxa
velvoite  	keNigittee äšši  ääši      	keNigittee 	velvoite			äšši		ääši		
velvollinen  	keNigâs        	keNigâs	velvollinen							
velvollisuus  	keNigâsvuotâ  keNigâsvuođâ;    (olla oikeus t. velvollisuus tehdä jtak) perriđ perriim perree  	keNigâsvuotâ	velvollisuus		(olla oikeus t. velvollisuus tehdä jtak) perriđ perriim perree			keNigâsvuođâ;		
vene  	käärbis  kárbá,  voonâs vonnâs; (vanha ja huono) luáđ'já luáđjá, kä'rbisruátu -ruáđu ~ ruá'đo; (käytännöllinen hyvä) kärbisheivi;  (muuttua huonokuntoiseksi, risaksi veneestä) ruá'tuluđ ruá'tuluVá; (työntää vene rannasta vesille) taVediđ taaveed; (kulkea vaapperasti veneellä) staaruđ staaruum stáároo; (vetää vene puoliksi maalle) cekkiđ cekkiim  	käärbis	vene	voonâs vonnâs; (vanha ja huono) luáđ'já luáđjá, kä'rbisruátu -ruáđu ~ ruá'đo; (käytännöllinen hyvä) kärbisheivi;	(muuttua huonokuntoiseksi, risaksi veneestä) ruá'tuluđ ruá'tuluVá; (työntää vene rannasta vesille) taVediđ taaveed; (kulkea vaapperasti veneellä) staaruđ staaruum stáároo; (vetää vene puoliksi maalle) cekkiđ cekkiim			kárbá,		
veneenohjaamisriuku  (kun venettä vedetään koskessa ylös)	romssi  roomsi      	romssi	veneen				ohjaamisriuku	roomsi		(kun venettä vedetään koskessa ylös)
veneilijä  	kárbáinjottee        	kárbáin	veneilijä			jottee				
veneily  	kárbáinjotteem        	kárbáin	veneily			jotteem				
veneilykartta  	kárbáinjotteemkárttá  -kártá      	kárbáin	veneily			jotteemkárttá	kartta	-kártá		
veneristeily  	kärbisruos'sâlistem        	kärbis	vene			ruos'sâlistem	risteily			
venevalkama  	sátku  sááđhu,  laddiittâh laddiittuv    	sátku	vene	laddiittâh laddiittuv			valkama	sááđhu,		
venttiili  	venttiil        	venttiil	venttiili							
venttiilinnostin  	venttiilloptejeijee        	venttiil	venttiilin			loptejeijee	nostin			
venttiilinvipu  	venttiilkaggâm        	venttiil	venttiilin			kaggâm	vipu			
ventää  	veddiđ  viädám viäd'dá      	veddiđ	ventää					viädám viäd'dá		
venynyt  (nahasta)	sierŋâs  sier'ŋâs      	sierŋâs	venynyt					sier'ŋâs		(nahasta)
venytellä  	vazzâđ  vaazâm,  vonâttâllâđ vonâttâlâm; (itseään) važottâllâđ važottâlâm    	vazzâđ	venytellä	vonâttâllâđ vonâttâlâm; (itseään) važottâllâđ važottâlâm				vaazâm,		
venyttäminen  	vonâttem        	vonâttem	venyttäminen							
venyttää  	vonâttiđ  voonât,  vantteđ va'ntam vantta    	vonâttiđ	venyttää	vantteđ va'ntam vantta				voonât,		
venytys  	(esim. voimisteluliike) vonâttâs;    (venyttäminen) vonâttem, vanttem    	(esim. voimisteluliike) vonâttâs;	venytys	(venyttäminen) vonâttem, vanttem						
venytyskeppi  (nahkakenkien t. uusien nutukkaiden nokan kääntämiseen ja muotoiluun)	čuo'ldâssuáb'bi  -suábi,  čuo'ldâsmuoRâ -muorâ    	čuo'ldâs	venytys	čuo'ldâsmuoRâ -muorâ		suáb'bi	keppi	-suábi,		(nahkakenkien t. uusien nutukkaiden nokan kääntämiseen ja muotoiluun)
venyvä  	vannee        	vannee	venyvä							
venyä  	voonnâđ  voonâm vaNa;  (nahasta esim. kengissä) sier'ŋâđ siär'ŋá sier'ŋih; (jk perässä, esim. köydestä) vonnuđ vannoo    	voonnâđ	venyä	(nahasta esim. kengissä) sier'ŋâđ siär'ŋá sier'ŋih; (jk perässä, esim. köydestä) vonnuđ vannoo				voonâm vaNa;		
venähdys  	iät'kálem~iät'kálim;      (venähtänyt jänne) vien'nâsuoNâ -suonâ  	iät'kálem~iät'kálim;	venähdys		(venähtänyt jänne) vien'nâsuoNâ -suonâ					
venähdyttää  (raajansa, lihaksensa, jänteensä tms.)	iät'kálittiđ  iät'káli'tám,  vie'Nâliđ viennâl    	iät'kálittiđ	venähdyttää	vie'Nâliđ viennâl				iät'káli'tám,		(raajansa, lihaksensa, jänteensä tms.)
venähtävä  (helposti)	vie'Nâlâs        	vie'Nâlâs	venähtävä							(helposti)
venähtää  	(raajasta, lihaksesta, jänteestä tms.) iät'káliđ~iät'kániđ,    viennâđ vienâm viäNá; (raajasta) viä'lpáttiđ viälpát; (venyä esim. pituutta) vonnâliđ voonnâl    	(raajasta, lihaksesta, jänteestä tms.) iät'káliđ~iät'kániđ,	venähtää	viennâđ vienâm viäNá; (raajasta) viä'lpáttiđ viälpát; (venyä esim. pituutta) vonnâliđ voonnâl						
venäjän  kieli	ruo'šâkieLâ  -kielâ;    (venäjäksi) ruošâs  	ruo'šâ	venäjän		(venäjäksi) ruošâs	kieLâ		-kielâ;		kieli
venäläinen  	ruoš'šâ  ruošâ,  ryeš'šilâš ryeš'šilii ~ rye'šilâš rye'šilii    	ruoš'šâ	venäläinen	ryeš'šilâš ryeš'šilii ~ rye'šilâš rye'šilii				ruošâ,		
vepsäläinen  	viäp'sálâš  viäp'sálii      	viäp'sálâš	vepsäläinen					viäp'sálii		
verenkierto  	vorrâjotteem        	vorrâ	veren			jotteem	kierto			
verenpaine  	vorrâteedâ  -tedduu      	vorrâ	veren			teedâ	paine	-tedduu		
verenpisara  	vorrâčalme  -ča'lme      	vorrâ	veren			čalme	pisara	-ča'lme		
verenvuoto  	vardem        	vardem	veren				vuoto			
veres  	voorâs  vorrâs # vorâs      	voorâs	veres					vorrâs # vorâs		
verho  (ikkunassa)	laSâlijne  -liijne,  kardin~kardiin    	laSâ	verho	kardin~kardiin		lijne		-liijne,		(ikkunassa)
verho  (vuotturaipan)	koorânj  korânjeh  ~ koorâin korâineh    	koorânj	verho	~ koorâin korâineh				korânjeh		(vuotturaipan)
verhoilija  	skođâsteijee        	skođâsteijee	verhoilija							
verhoilla  	skođâstiđ  skoođâst      	skođâstiđ	verhoilla					skoođâst		
verholehti  	loovdâlostâ  -loostâ      	loovdâ	verho			lostâ	lehti	-loostâ		
veri  	vorrâ  voorâ;    (vuotaa verta) vardeđ va'rdam varda, ci'rgádiđ cirgáád; (alkaa vuotaa verta) vardađ vardaa, va'rdeškyet'tiđ va'rdeškuáđám  	vorrâ	veri		(vuotaa verta) vardeđ va'rdam varda, ci'rgádiđ cirgáád; (alkaa vuotaa verta) vardađ vardaa, va'rdeškyet'tiđ va'rdeškuáđám			voorâ;		
verihelttaseitikki  Dermocybe semisanguinea	vorrâlivârseitik        	vorrâ	veri			livârseitik	helttaseitikki			Dermocybe semisanguinea
verihiutale  	vorrâčalme  -ča'lme      	vorrâ	veri			čalme	hiutale	-ča'lme		
verihyytymä  	(möykkymäinen) káđálduh~káđáldâh~káđáldoh  káđálduv;  (esim. kynnen alla) vorrâcipâlâs, vorrâciccâlâs    	(möykkymäinen) káđálduh~káđáldâh~káđáldoh	veri	(esim. kynnen alla) vorrâcipâlâs, vorrâciccâlâs			hyytymä	káđálduv;		
verikoe  	vorrâi'skos  -iskos      	vorrâ	veri			i'skos	koe	-iskos		
verikämmekkä  Dactylorhiza incarnata ssp. cruenta	vorrâkuám'mirâš  -kuám'miráá      	vorrâ	veri			kuám'mirâš	kämmekkä	-kuám'miráá		Dactylorhiza incarnata ssp. cruenta
verinahka  	vorrâliške  -li'ške      	vorrâ	veri			liške	nahka	-li'ške		
verinen  	vorrii  # -s      	vorrii	verinen					# -s		
veripalttu  	kuumpâs  kumppâs      	kuumpâs	veri				palttu	kumppâs		
verirakkula  	jiel'ttâ  jieltâ      	jiel'ttâ	veri				rakkula	jieltâ		
veriseitikki  Cortinarius sanguineus	vorrâseitik        	vorrâ	veri			seitik	seitikki			Cortinarius sanguineus
verisuoni  	vorrâsuonâ        	vorrâ	veri			suonâ	suoni			
veritulppa  	vorrâtoppâm        	vorrâ	veri			toppâm	tulppa			
verka  	läđđee~leđđee;      (säpikkään alapään verka) kamâspiddonjälmi -njäälmi  	läđđee~leđđee;	verka		(säpikkään alapään verka) kamâspiddonjälmi -njäälmi					
verkakoriste  (lapinvaatteessa)	teres  tiärrás;    (koristaa lapinvaate verkakoristeilla) terestiđ teereest  	teres	verka		(koristaa lapinvaate verkakoristeilla) terestiđ teereest		koriste	tiärrás;		(lapinvaatteessa)
verkilö  (poronvaljaiden osa)	skiär'kku  skiärhu      	skiär'kku	verkilö					skiärhu		(poronvaljaiden osa)
verkkaan  	šiäđust        	šiäđust	verkkaan							
verkkarit, verryttelyhousut  (mon.)	valastâllâmpuuvsah  (mon.)      	valastâllâm	verkkarit, verryttelyhousut			puuvsah		(mon.)		(mon.)
verkko  (kalastusväline)	viermi;    (isosilmäinen) juálooh; (keskiharvuinen) suo'rmâdâhviermi; (pienisilmäinen) paskooh; (ohutlankainen) saimâ saaimâ; (kork. kyynärän korkuinen) oberjâš oberjáá;  (laskea verkko veteen) suáp'puđ suápum; (kalastaa verkoilla) jodottiđ joddoot; (kalastaa jääverkoilla, jään alla) juo'ŋâstiđ juoŋâst; (verkot sulassa jäiden aikaan) ka'lmattâh ka'lmattuv; (saada muutamia kaloja verkolla) ripáttiđ rippáát; (pysyä verkossa kiinni kalasta) čevârdiđ čeevârd; (parantaa verkkoa reikiä paikkaamalla) čihtâđ čiivtâm; (kutoa verkkoa) kođđeeđ ko'đám koĐá; (tehdä virhe verkkoa kudottaessa) eeijiđ iä'jám; (tehdä useita virheitä verkkoa kudottaessa) ejâččiđ eejâš; (selvittää verkkoja) kalgâđ kaalgâm; (verkon mittainen puolen silmän rivi) moovsâš movssáá  	viermi;	verkko	(isosilmäinen) juálooh; (keskiharvuinen) suo'rmâdâhviermi; (pienisilmäinen) paskooh; (ohutlankainen) saimâ saaimâ; (kork. kyynärän korkuinen) oberjâš oberjáá;	(laskea verkko veteen) suáp'puđ suápum; (kalastaa verkoilla) jodottiđ joddoot; (kalastaa jääverkoilla, jään alla) juo'ŋâstiđ juoŋâst; (verkot sulassa jäiden aikaan) ka'lmattâh ka'lmattuv; (saada muutamia kaloja verkolla) ripáttiđ rippáát; (pysyä verkossa kiinni kalasta) čevârdiđ čeevârd; (parantaa verkkoa reikiä paikkaamalla) čihtâđ čiivtâm; (kutoa verkkoa) kođđeeđ ko'đám koĐá; (tehdä virhe verkkoa kudottaessa) eeijiđ iä'jám; (tehdä useita virheitä verkkoa kudottaessa) ejâččiđ eejâš; (selvittää verkkoja) kalgâđ kaalgâm; (verkon mittainen puolen silmän rivi) moovsâš movssáá					(kalastusväline)
verkko  (tietoverkko)	viärmádâh  viärmáduv      	viärmádâh	verkko					viärmáduv		(tietoverkko)
verkkoaitta  	vier'miäitti  -ääiti      	vier'mi	verkko			äitti	aitta	-ääiti		
verkkokalvo  	viermicuoz'zâ  -cuozâ      	viermi	verkko			cuoz'zâ	kalvo	-cuozâ		
verkkokeppi  	ääLi  ääli      	ääLi	verkko				keppi	ääli		
verkkolehtipaju  Salix myrsinites L.	vier'milostâsieđ'gâ  -sieđgâ      	vier'mi	verkko			lostâsieđ'gâ	lehtipaju	-sieđgâ		Salix myrsinites L.
verkkoliina  (verkon havas)	čuáLi  čuáli čoolijd      	čuáLi	verkko				liina	čuáli čoolijd		(verkon havas)
verkkomaha  	čolmâs-~čoolmâsčevđi  -čeevđi,  čoolmâs čolmâs    	čolmâs-~čoolmâs	verkko	čoolmâs čolmâs		čevđi	maha	-čeevđi,		
verkkomerkkipoiju  (pystyssä kelluva)	kiäi'kkoo        	kiäi'kkoo	verkko				merkkipoiju			(pystyssä kelluva)
verkkoresu  	vie'rmisaaŊâ  -saaŋâ      	vie'rmi	verkko			saaŊâ	resu	-saaŋâ		
verkkovirta  	viermivirde  -vi'rde      	viermi	verkko			virde	virta	-vi'rde		
verkkoväri  (verkon värjäämiseen)	ciccâ  ciisâ      	ciccâ	verkko				väri	ciisâ		(verkon värjäämiseen)
verkonkives  	kiptâ  kiiptâ      	kiptâ	verkon				kives	kiiptâ		
verkonkorjauskäpy  	čihtâmkiäpu  kiävu      	čihtâm	verkon			kiäpu	korjauskäpy	kiävu		
verkonkorjauspuikko  	čihtâmsäggi  -säägi      	čihtâm	verkon			säggi	korjauspuikko	-säägi		
verkonliitos  	lävđi  läävđi      	lävđi	verkon				liitos	läävđi		
verkonpituus  	viermipaJe  -paje      	viermi	verkon			paJe	pituus	-paje		
verkosto  	viä'rmádâh  viä'rmáduv      	viä'rmádâh	verkosto					viä'rmáduv		
verkostoitua  	viä'rmádâttâđ  viä'rmádâđâm      	viä'rmádâttâđ	verkostoitua					viä'rmádâđâm		
vero  	viäRu  viäru      	viäRu	vero					viäru		
veroilmoitus  	viä'Rua'lmottâs        	viä'Ru	vero			a'lmottâs	ilmoitus			
veroinen  	muáđuuš  muođuu,  verttâ, viär'dágâš viär'dágáá, viär'dásâš viär'dásii;  (tulla jk veroiseksi) potâliđ poottâl  	muáđuuš	veroinen	verttâ, viär'dágâš viär'dágáá, viär'dásâš viär'dásii;	(tulla jk veroiseksi) potâliđ poottâl			muođuu,		
verojohtaja  	viä'Ruhovdâ  -hoovdâ      	viä'Ru	vero			hovdâ	johtaja	-hoovdâ		
verokirja  	viä'Rukirje  -ki'rje      	viä'Ru	vero			kirje	kirja	-ki'rje		
verokortti  	viä'Rukorttâ  -koortâ      	viä'Ru	vero			korttâ	kortti	-koortâ		
verolippu  	viä'Rulippu  -liipu      	viä'Ru	vero			lippu	lippu	-liipu		
verollepano  	viä'ruttâs        	viä'ruttâs	verolle				pano			
veroluettelo  	viä'RuluVâttâllâm        	viä'Ru	vero			luVâttâllâm	luettelo			
veronalainen  	viä'rulâš  viä'rulii,  viäruvuá'lásâš -vuá'lásii;  (veronalainen tulo) viäruvuálááš puátu  	viä'rulâš	veron	viäruvuá'lásâš -vuá'lásii;	(veronalainen tulo) viäruvuálááš puátu		alainen	viä'rulii,		
veronalaisuus  	viä'rulâšvuotâ  viä'rulâšvuođâ      	viä'rulâšvuotâ	veron				alaisuus	viä'rulâšvuođâ		
veronkantaja  	viä'Rukyed'dee        	viä'Ru	veron			kyed'dee	kantaja			
veronkorotus  	viä'Rupajadâs        	viä'Ru	veron			pajadâs	korotus			
veronlisäys  	viä'Rulasattâs        	viä'Ru	veron			lasattâs	lisäys			
veronmaksaja  	viä'Rumäksee        	viä'Ru	veron			mäksee	maksaja			
veronpalautus  	viä'Rumacâttâs        	viä'Ru	veron			macâttâs	palautus			
veronpidätys  	viärutollim        	viäru	veron			tollim	pidätys			
veronsaaja  	viä'Ru-uáž'žoo        	viä'Ru-	veron			uáž'žoo	saaja			
verontasaus  	viä'Rutassim        	viä'Ru	veron			tassim	tasaus			
veroprosentti  	viä'Ruprooseent        	viä'Ru	vero			prooseent	prosentti			
verosopimus  	viä'Rusopâmuš        	viä'Ru	vero			sopâmuš	sopimus			
verotoimisto  	viä'Ruto'imâttâh  -to'imâttuv      	viä'Ru	vero			to'imâttâh	toimisto	-to'imâttuv		
veroton  	viä'ruttem  # viä'ruttemes ~ viä'ruttes      	viä'ruttem	veroton					# viä'ruttemes ~ viä'ruttes		
verottaa  	viä'ruttiđ  viärut      	viä'ruttiđ	verottaa					viärut		
verottaja  	viä'rutteijee        	viä'rutteijee	verottaja							
verotulo  	viä'Rupuátu  -puáđu      	viä'Ru	vero			puátu	tulo	-puáđu		
verotus  	viä'ruttâs        	viä'ruttâs	verotus							
verovelvollinen  	viä'Ruviä'lvulâš  -viä'lvulii      	viä'Ru	vero			viä'lvulâš	velvollinen	-viä'lvulii		
verovuosi  	viä'Ruihe  -iVe      	viä'Ru	vero			ihe	vuosi	-iVe		
verran  	veerdi,    verd; (jk verran) tervi, tier'vi;  (tämän verran) taammittáá ~ tämmittáá, tämmit; (sen verran) tommit, tommittáá; (sen verran, puhuteltavan lähellä t. häneen liityvään viitaten) tiem'mit  	veerdi,	verran	verd; (jk verran) tervi, tier'vi;	(tämän verran) taammittáá ~ tämmittáá, tämmit; (sen verran) tommit, tommittáá; (sen verran, puhuteltavan lähellä t. häneen liityvään viitaten) tiem'mit					
verrannollinen  	viä'rdálâš  viä'rdálii      	viä'rdálâš	verrannollinen					viä'rdálii		
verrata  	verdidiđ  verdid;    (verrattavissa oleva) verditittee; (verrattuna) itoi  	verdidiđ	verrata		(verrattavissa oleva) verditittee; (verrattuna) itoi			verdid;		
verrytellä  	lášmuttâllâđ  lášmuttâlâm      	lášmuttâllâđ	verrytellä					lášmuttâlâm		
verso  	verso  ve'rso,  iđos ittoos    	verso	verso	iđos ittoos				ve'rso,		
verstas  	tye'Jiviste  -vi'ste      	tye'Ji	verstas			viste		-vi'ste		
vertailla  	viär'dádâllâđ  viä'rdádâlâm      	viär'dádâllâđ	vertailla					viä'rdádâlâm		
vertainen, vertais-  	viär'dásâš  viär'dásii      	viär'dásâš	vertainen, vertais-					viär'dásii		
vertaus  	viär'dádâs        	viär'dádâs	vertaus							
vertauskuva  	viär'dádâskoVe  -kove      	viär'dádâs	vertaus			koVe	kuva	-kove		
vertauskuvallinen  	viär'dádâskoVálâš  -koVálii      	viär'dádâs	vertaus			koVálâš	kuvallinen	-koVálii		
veruke  	aggâ  aagâ      	aggâ	veruke					aagâ		
veräjä  	verájâš  verájáá  ~ verejâš verejáá, äiđiuksâ -uuvsâ    	verájâš	veräjä	~ verejâš verejáá, äiđiuksâ -uuvsâ				verájáá		
vesa  	vesa        	vesa	vesa							
vesakko  	(lehtipuita kasvava) laanjâs  lannjâs;  (havupuita kasvava) vaŠe vaše    	(lehtipuita kasvava) laanjâs	vesakko	(havupuita kasvava) vaŠe vaše				lannjâs;		
vesi  	čääci  čääsi;    (makea, suolaisen vastakohtana) savjâ saavjâ, saivâčääci -čääsi, savjâčääci -čääsi; (vesille) tavas; (tasamatala, hyvä verkkopaikka) lavđâ laavđâ; (pitää vettä) jeeHiđ~jiehiđ jiäVám jiähá; (vesi ja leipä tuomio) čäcileibi -leeibi; (joutua matalaan veteen) cohhuđ cohhuum; (matalan veden aika) cuáhi cuáVi; (veden pinta) čäsuái'vi -uáivi; (hieman lähemmän vettä) čäciláhháá; (lähemmäs vettä) čäciláá  	čääci	vesi		(makea, suolaisen vastakohtana) savjâ saavjâ, saivâčääci -čääsi, savjâčääci -čääsi; (vesille) tavas; (tasamatala, hyvä verkkopaikka) lavđâ laavđâ; (pitää vettä) jeeHiđ~jiehiđ jiäVám jiähá; (vesi ja leipä tuomio) čäcileibi -leeibi; (joutua matalaan veteen) cohhuđ cohhuum; (matalan veden aika) cuáhi cuáVi; (veden pinta) čäsuái'vi -uáivi; (hieman lähemmän vettä) čäciláhháá; (lähemmäs vettä) čäciláá			čääsi;		
vesiherne  	čäciherttâ  -heertâ      	čäci	vesi			herttâ	herne	-heertâ		
vesihernekasvit  Lantibulariaceae	čäciherttâšadoh        	čäci	vesi			herttâšadoh	hernekasvit			Lantibulariaceae
vesihierakka  Rumex aquaticus	čäcisälttisyei'ni  -syeini      	čäci	vesi			sälttisyei'ni	hierakka	-syeini		Rumex aquaticus
vesihome  	čäcikuopâ  -kuop'puu      	čäci	vesi			kuopâ	home	-kuop'puu		
vesihuolto  	čäcihuo'lâttâs        	čäci	vesi			huo'lâttâs	huolto			
vesihämähäkki  Argyroneta aquatica	čäcievni  -eevni      	čäci	vesi			evni	hämähäkki	-eevni		Argyroneta aquatica
vesihöyry  	čäciliev'lâ  -lievlâ      	čäci	vesi			liev'lâ	höyry	-lievlâ		
vesijohto  	čäcipoccee        	čäci	vesi			poccee	johto			
vesijättömaa  	cuá'Vuttâseennâm        	cuá'Vuttâs	vesi			eennâm	jättömaa			
vesikasvi  	čäcišaddo  -šado      	čäci	vesi			šaddo	kasvi	-šado		
vesikatto  	kolmâkáttu  -káátu      	kolmâ	vesi			káttu	katto	-káátu		
vesikauhu  	vuo'râttâh  vuo'râttuv      	vuo'râttâh	vesi				kauhu	vuo'râttuv		
vesikeli  	čäcijoto  -jođo      	čäci	vesi			joto	keli	-jođo		
vesikenkä  (parkkinahasta)	čässih        	čässih	vesi				kenkä			(parkkinahasta)
vesikirppu  	sahe  saVe      	sahe	vesi				kirppu	saVe		
vesikko  Mustela lutreola	juhâpuoidâ  -puoi'duu      	juhâ	vesikko			puoidâ		-puoi'duu		Mustela lutreola
vesikola  	čäcisaaččâmmielgâs  -miel'gâs      	čäci	vesi			saaččâmmielgâs	kola	-miel'gâs		
vesikupla  	čäcikoble  -ko'ble      	čäci	vesi			koble	kupla	-ko'ble		
vesikuusi  Hippuris vulgaris	čäcikuoSâ  -kuosâ      	čäci	vesi			kuoSâ	kuusi	-kuosâ		Hippuris vulgaris
vesiliekopuu  (vettynyt mänty, joka muistuttaa tervasta)	čäcišuáLu  -šuálu      	čäci	vesi			šuáLu	liekopuu	-šuálu		(vettynyt mänty, joka muistuttaa tervasta)
vesiliikenne  	čäcijotolâh  -jotoluv      	čäci	vesi			jotolâh	liikenne	-jotoluv		
vesilisko  Triturus vulgaris	čäcilig        	čäcilig	vesi				lisko			Triturus vulgaris
vesimyyrä  Arvicola terrestris	čäcisäplig        	čäci	vesi			säplig	myyrä			Arvicola terrestris
vesioikeus  	čäcivuoi'gâdvuotâ  -vuoi'gâdvuođâ      	čäci	vesi			vuoi'gâdvuotâ	oikeus	-vuoi'gâdvuođâ		
vesiperhonen  	stávlákuát'viež'žee,    stáLutulviež'žee, čäcuáivpiäruš, kyeLipiäi'vááloddááš -loddáá    	stávlá	vesi	stáLutulviež'žee, čäcuáivpiäruš, kyeLipiäi'vááloddááš -loddáá		kuát'viež'žee,	perhonen			
vesipisara  	čäcikuá'škánjâs        	čäci	vesi			kuá'škánjâs	pisara			
vesipitoinen  	čäcinallii  # -s      	čäci	vesi			nallii	pitoinen	# -s		
vesiputous  	korže  ko'rže,  keevŋis kiäv'ŋá    	korže	vesi	keevŋis kiäv'ŋá			putous	ko'rže,		
vesipyssy  	čäcipisso  -piSo      	čäci	vesi			pisso	pyssy	-piSo		
vesipyörre  	čäcijorree;      (synnyttää vesipyörre) moiváristiđ moivári'stám  	čäci	vesi		(synnyttää vesipyörre) moiváristiđ moivári'stám	jorree;	pyörre			
vesipää  	čäciuái'vi  -uáivi      	čäci	vesi			uái'vi	pää	-uáivi		
vesipääsky  Phalaropus fulicarius	spabbâlâš  spabbâláá      	spabbâlâš	vesi				pääsky	spabbâláá		Phalaropus fulicarius
vesipäästäinen  Sorex minutissimus	čäcikuávđâš  -kuáv'đáá      	čäci	vesi			kuávđâš	päästäinen	-kuáv'đáá		Sorex minutissimus
vesiraja  	(ihmisille ja muille kuivan maan asukeille) čäcirääJi  -rääji;  (kaloille ja muille vesieläimille) eennâmrääJi -rääji    	(ihmisille ja muille kuivan maan asukeille) čäci	vesi	(kaloille ja muille vesieläimille) eennâmrääJi -rääji		rääJi	raja	-rääji;		
vesirakkula  (ihossa)	čäcikupâlâs,    čäcivätti -vääti    	čäci	vesi	čäcivätti -vääti		kupâlâs,	rakkula			(ihossa)
vesiraukka  	čääsiravgâ  -raavgâ      	čääsi	vesi			ravgâ	raukka	-raavgâ		
vesirokko  	čäcipuák'ku  -puáhu      	čäci	vesi			puák'ku	rokko	-puáhu		
vesiruoko  	ruáhu  ruáVu      	ruáhu	vesi				ruoko	ruáVu		
vesirutto  	čäcirotto  -roto      	čäci	vesi			rotto	rutto	-roto		
vesisade  	arve  a'rve;  (pitkäaikainen) ubbâalme -a'lme    	arve	vesi	(pitkäaikainen) ubbâalme -a'lme			sade	a'rve;		
vesisammal  	njuoRâ  njuorâ,  njuorâ njuor'ruu, sađhme sa'đhme    	njuoRâ	vesi	njuorâ njuor'ruu, sađhme sa'đhme			sammal	njuorâ,		
vesisara  Carex aquatilis	kamuvsyei'ni  -syeini      	kamuv	vesi			syei'ni	sara	-syeini		Carex aquatilis
vesisiira  Asellus aquaticus	čäcisijrá  -siijrá      	čäci	vesi			sijrá	siira	-siijrá		Asellus aquaticus
vesistö  	čácáduh  čácáduv      	čácáduh	vesistö					čácáduv		
vesisuoni  	čäcisuoNâ  -suonâ      	čäci	vesi			suoNâ	suoni	-suonâ		
vesisätkin  Ranunculus aquatilis	čäcisnarttâlsyevvi  -syeVi      	čäci	vesi			snarttâlsyevvi	sätkin	-syeVi		Ranunculus aquatilis
vesitasolentokone  	ko'bđottâskirdee        	ko'bđottâs	vesi			kirdee	tasolentokone			
vesitatar  Polygonum amphibium	čäcinjuolâs  -njuollâs      	čäci	vesi			njuolâs	tatar	-njuollâs		Polygonum amphibium
vesitiivis  	čäcijehhee~-jieh'hee;    (tiivis) teetis tiät'tás;  (pitää vettä) jeeHiđ~jiehiđ jiäVám jiähá  	čäci	vesi	(tiivis) teetis tiät'tás;	(pitää vettä) jeeHiđ~jiehiđ jiäVám jiähá	jehhee~-jieh'hee;	tiivis			
vesitorni  	čäcitornâ  -toornâ      	čäci	vesi			tornâ	torni	-toornâ		
vesivoima  	čäcivyei'mi  -vyeimi      	čäci	vesi			vyei'mi	voima	-vyeimi		
vesivoimala  	čäcivyei'miruustig,    čäcivyei'milájádâs ~ -lágádâs    	čäci	vesi	čäcivyei'milájádâs ~ -lágádâs		vyei'miruustig,	voimala			
vesiväri  	čäci-ivne  -iivne ~ -i'vne      	čäci	vesi			-ivne	väri	-iivne ~ -i'vne		
vesottua  	(alkaa kasvaa pajuja esim. kentässä) puá'juiduđ   puá'juiduVá,  sieđ'gâluđ sieđ'gâluVá; (alkaa kasvaa vaivaiskoivua esim. kentässä) skiär'ruđ skiär'ru    	(alkaa kasvaa pajuja esim. kentässä) puá'juiduđ	vesottua	sieđ'gâluđ sieđ'gâluVá; (alkaa kasvaa vaivaiskoivua esim. kentässä) skiär'ruđ skiär'ru				 puá'juiduVá,		
vessa  	hyysig,    hiivsig    	hyysig,	vessa	hiivsig						
vesuri  	láNjá-ákšu  -áákšu,  láNjánijbe -niijbe    	láNjá	vesuri	láNjánijbe -niijbe		-ákšu		-áákšu,		
vetehinen  	vuáŋ'ŋáš  vuáŋ'ŋáá      	vuáŋ'ŋáš	vetehinen					vuáŋ'ŋáá		
vetelehtiä  	šlarvâdiđ  šlarvâd      	šlarvâdiđ	vetelehtiä					šlarvâd		
vetelys  	njuág'gá  njuágá      	njuág'gá	vetelys					njuágá		
vetelä  	njarbâd  # njarbis      	njarbâd	vetelä					# njarbis		
vetinen  	čäci-;      (vetinen suo) čäcijeggi -jeegi  	čäci-;	vetinen		(vetinen suo) čäcijeggi -jeegi					
vetkutellen  	miälgui        	miälgui	vetkutellen							
veto  (esim. ikkunan raoista puhaltava)	pieg'gâ  piegâ      	pieg'gâ	veto					piegâ		(esim. ikkunan raoista puhaltava)
veto  (teonnimi)	kiäSu  kiäsu      	kiäSu	veto					kiäsu		(teonnimi)
veto  (vedonlyönnissä)	viätu  viäđu,  hástu háástu    	viätu	veto	hástu háástu				viäđu,		(vedonlyönnissä)
vetoakseli  	kiä'Suaksel        	kiä'Su	veto			aksel	akseli			
vetohihna  	(valjaissa) ruoMâ  ruomâ  ~ ruáMá ruámá; (ahkiossa) vuo'treippi -reeipi    	(valjaissa) ruoMâ	veto	~ ruáMá ruámá; (ahkiossa) vuo'treippi -reeipi			hihna	ruomâ		
